Text,Label,Subclass
"@Liberal_India1 चुतीया"" आहे तो. ट्विटर हँडल बघा मग कळलं तो चुतीया का आहे",1,1
@datarabhi @amolmitkari22 @Dev_Fadnavis हिजड्या ३५% जागांवर पण विजय मिळविला नाही आणि गप्पा कीती.. मुर्खपणा ची हद आहे येडे भक्त,1,2
@SarkarnamaNews दोघ एकच आहेत एकाच घरात राहतात जनतेला मूर्ख बनवतात,0,0
हरामखोर वृत्तीची औलाद आहेत ती...,1,3
@SureshChavhanke तू चुतिया म्हणूनच जन्मलास तू चुतिया म्हणूनच जगतोयस आणि तू चुतिया म्हणूनच मरणार,1,1
@LoksattaLive तसली जमात ठेचून काढली पाहिजे.. पण भाजप वाले पण गोल टोप्या घालून फटाके उडवायला मागे पुढे बघणार नाहीत..,1,0
"#UddhavThackeray #cmomaharashtra नाना पटोले ना अटक करायची थोडी तरी हिम्मत दाखवा,जसे नारायण राणे ना अटक करायची हिंमत केली होती तरच समजु तुमच्या अजूनही दम आहे नाहीतर पळपुटे आणि शेपटी घालणारे आहात हे कबूल करा",1,0
बहिणीची सील पेक पुच्ची https://t.co/C4NurpffVy,1,6
@PrathameshKolge @Marathi_Rash @nilofermk रष्मी ला वेळ कुठे...काकाचा चाटु नबाब.व ही दोघांची चाटु पत्रकार...हिला लोकांच्या लफड्यात ल‌ई रस ...,1,4
"@OfficeOfPunekar नशीब तुमच्या वडील आणि आजोबांना नाही आणलत हस्यजत्रेमध्ये. वारकरी संप्रदायाला तुमच्या तुच्छ विनोदांमध्ये ओढू नये. तुम्हाला घाणेरडे राजकारण करायचे असल्यास तुमच्या काका-पुतण्याला घ्या आणि बसा तुमची हस्यजत्रा भरवून. हिम्मत असेल तर इतर धर्मांच्या लोकांवर जोक करा, मग बघा काय होतंय!!",1,6
"""@TV9Marathi @abpmajhatv @MiLOKMAT @LoksattaLive @Saamtv1 @News18lokmat @news_lokshahi स्त्रियां विषयी अशी भावना ठेवणाऱ्यांना माजोरड्या सत्ताधीशांना वेळीच ठेचण्याच काम तुमचं आहे. नुसती पाकीट घेऊन पत्रकारिता करू नका. स्वतःच्या धर्माला जागा. 🙏 #ArrestJitendraAwhad""",1,4
"महाराष्ट्र विकास आघाडी व नेत्यांना st कामगारांचा विसर पडला काय ? 28 st कामगारांनी आत्महत्या केल्यावर सुद्धा या झोपेचं सोंग घेतलेल्या महाविकास आघाडी सरकारला जाग येत नाही खरच हे सरकार कष्टकरी जनतेचे की ड्रग्ज,गांजा माफिया व आर्यनचे ? @CMOMaharashtra @advanilparab @Archanagsanap2",1,5
👉नगर जिल्ह्यात एसपी मनोज पाटील यांच्या संकल्पनेतून टुप्लस योजनेची प्रभावीपणे अंमलबजावणी https://t.co/UggvyrVmxB संग्राम सत्तेचा वृत्तसेवा,0,0
"@anilshidore चोदी साहेब... मजाकी आहेत ना त्यांनी सहज म्हटलं , तुम्ही इतकं मनावर नका घेऊ 🤣🤣🤣",0,0
"@sunilbhutkar @Ram9699_ वो तो जुमला था, पण मी जर त्या जागी असतो तर भारताला खरंच सोने की चिडीया बनवलं असतो, कारण झाट भरच्या राऊत जवळ हजारो करोड निघत असेल तर विचार करा बडे वाले कितना दबाये बैठे है.",0,0
"@BhatkhalkarA रिझर्व्ह फंड मोदीच्या गांडीत घातला म्हणून ठेवला त्याला, नाहीतर रघुराम राजन किंवा उर्जित पटेल सारखं काढून टाकलं असतं.",1,5
@shridharr85 @indiacspeaks @ramraje_shinde तुला काय झालं रे समलिंग्यांची गांडचाट्या?,1,7
@zee24taasnews @rautsanjay61 @ShivSena @INCMaharashtra @NCPspeaks ऍडझव्या सन्ज्या नाच्या,0,0
"सुतिया लोकांची या देशात कमी नाही, एक धुंडो हजार मिलते है, हरामी! यांच देशाच्या जडणघडणीत शुन्य मोल असणा-या व्यक्ती ।",1,0
"Amay : होय मला अभिमान आहे, मी भंगार पत्रकार ! राश मराठी ; होय मला अभिमान आहे मी भंगार चाटुगार ! रिगंन भाई ; होय मला अभिमान आहे, मी भंगार होमो रिंगण ! परळ कर राजू ; होय मला अभिमान आहे, मी भंगार घरगडी ! भंगार noughty ! भंगार वसुलीवाले ! भंगार झाटू.... अरे थोडी तरी लाज बाळगा !",1,4
अमरावती महानगर पालिकेत सत्ता भाजपची छत्रपती शिवाजी महाराजांचा पुतळा काढला महानगरपालिकेने अन काही च्युत्या स्टंटबाज येडझवे टीका करतात ठाकरे सरकारवर..! 🤦🤣,1,0
सत्तेत सत्तेत बाळासाहेबांचे वारसदार असले तरीही करणी मात्र बाबरच्या वारसदारांना लाजवणारी आहे. https://t.co/VYzuX4ctnx,0,0
@waglenikhil तुझ्यासारखे नीच लोक ठेचलेच पाहिजेत,1,2
@rajuparulekar @PawarSpeaks अय झवन्या मंग हे काय आहे.. आभाळ हेपल्या. https://t.co/75Jsy4TV85,0,0
"कोणीही गूगल वर चुकून पण ' tarbuj of maharashtra ' search करू नका रे .काहीहि झालं तरी माणूस आपला आहे , साऱ्या विश्वात अशी प्रसिद्धी करणं शोभतं नाही आपल्याला.",0,0
"नाही तू एकटा नाहीये, अंदाज चुकल्यावर अशी लई येडी पैदा झालेली हैत",0,0
"गेल्या ५-७ वर्षांंमधे राजकारणाची पातळी कधी नव्हे ती इतक्या खालच्या, नीच, हीन, घाणेरड्या पातळीवर नेली गेली आहे. उघड उघड राजरोसपणे सत्तेचा गैरवापर संपूर्ण देशात होताना आपण बघत आहोत. उजळ माथ्याने फक्त घाणेरड्या पद्धतीचं मनमानी हुकुमशाही थाटात राजकारण केलं जात आहे. कुटुंबीयांवर टीका?",1,0
@malhar_pandey @Rakesh_Speaker आणि मोकाट सुटलेले सांड ......... या फोटोत दिसताएत,0,0
"@abpmajhatv कमी पडले तर चीन, पाकिस्तान, बांग्लादेशची पण भीक घ्या...गद्दारांनो..",1,1
"@News18lokmat चांगलं आहे,पवारांच्या डिग्र्या त्यांच्या कामा पेक्षा मोट्या असतील वाटतं, असेच भिकार मुद्दे उचलायचे आणि बोंबलत सुटायचं ,मर उडी!!",1,2
पाकिस्तान च्या अवलादी भारतात असतील त्यांनी आज फटाके फोडावे. #चादरचोद,1,1
@umumba अरे ... त्या झाटु कोच ला बाहेर काढा,1,3
@LahariyaRashmi पण इतका दुजाभाव का करावा फक्त trp आणि पैशासाठी एवढी चातुगिरी,1,2
@nileshnavalakha ह्या चक्रम गोखलेला सर्व सहकलाकारांनी वाळीत टाकले पायजे ... थर्ड रेट माणूस आहे हा,1,1
"@rautsanjay61 चुतिया म्हणजे हरामखोर, हरामखोर म्हणजे नाटी 🤣😂🤣😂",1,1
"@Liberal_India1 अरे मूर्खा आणि राऊत च्या चुत्या , त्या पोरीला तीच्या धर्माचे जोखड तोडता येत नाही, मग ती कसली घंट्याची निडर, नको तीथे नसलेली पाजळू नका",1,6
@abpmajhatv याच्या गाडीत पाय खाला आयघाल्या आमदार झालाय शेट्ट उपट्या,1,2
@1_61803NmNXOXO @ChitraKWagh आणि सगळे चुतीया सेनेत आहेत नाही का?,1,1
काकाने माझी पुच्ची फाडली - https://t.co/xoidmo9Iv9,1,4
@Sonalimumbai1 बिनडोक भक्त ढोकळा खाण्यातच धन्यता मानतात. तुमच्या भिxरxट पक्षाचा एक तोतरा दलाल नांगरे पाटलांना नावं ठेवत होता तेव्हा ते मराठी नव्हते का ?,1,1
बेलगाळ कारवार निपाणी च्या सिमा भागाच्या मराठी माणसाच्या न्याय हक्का साठी लढा देणारी शिवसेना ही एकमात्र संघटना आहे हे ह्या माजोरडया कानडी भडव्याच्या कृत्यातुन दिसून आले,1,1
मावशीची पुच्ची जवून टाकली https://t.co/zX8aGVNwGG,1,4
@TV9Marathi लांड्या तुझी अवकात काय हे..... ❤dya,1,1
हे असले चुत्यानंद सुधारणार नाहीत फक्त सत्ता कशी काबीज करता येईल एवढेच बघतात,1,1
"आज दिं. 12/10/2021 ला अखिल भारतीय विद्यार्थी परिषद ब्रम्हपुरी तर्फे अधिकतम सदस्यता दिन म्हणून ब्रम्हपुरी नगरातील एन. एच महाविद्यालय,बाबासाहेब आंबेडकर महाविद्यालय, आय टी आय,लोकमान्य टिळक महाविद्यालय",0,0
@HrudaynathJ @VishalDadlani कोण हा झाटू ...🤬,1,1
@pritesh4532 @ameytirodkar @Liberal_India1 खरय.. नीच माकड आहे ते,1,1
ओ साहेब त्या साऱ्या देशात आम्ही पण येतो अन आम्ही त्या भाडखावू पत्रकाराच्या बाजूने कधीच उभे राहणार नाहीत,1,1
Bullya म्हंटले का फील येतो,0,0
@vandana9999999 झवायला देनार का,1,4
@keshavupadhye खरंच प्रवक्ते आहेस का रे ? म्हणतो शंभुराजे देसाई यांचा पराभव आम्ही केला अरे येड्या राष्ट्रवादीची सत्ता आली आहे तिकडे पाटण मधे 😂🤦🏼‍♂️,1,1
महाराष्ट्राच्या पेशंटनी आज चिनलाही मागे टाकलयं. काय नेतृत्व मिळालय महाराष्ट्राला. तुझ्या बावळट प्रमुखाने राजीनामा दिला की तुझ्या सारख्या बिनडोक शेनीकांनी तोंड लपवु नका म्हणजे झालं.,1,1
श्रेयाची तहानलेली पुच्ची - https://t.co/DI8rG583Vc,1,4
@BJP4Maharashtra @INCMaharashtra @INCIndia भाजप नेते अमित शहा यांच्या मुलाने कधी आयुष्यात क्रिकेट खेळले का ? तरीही बीसीसीआयचा अध्यक्ष..,1,1
आज@Dev_Fadnavis ला कोर्टात हजर राहाव लागल. .त्याची अगदी पेठेत सुद्धा तुपकट प्रतिक्रिया आली नाही. गुजराती शेटने बसवलेल्या चवन्नीछाप बोलक्या बाहुल्याची हीच लायकी,1,1
"@TV9Marathi अय भंगरी, भिकारचोट लाचारा, गेल्या पाच वर्षांत सत्तेत सहभागी असूनही दररोज न चुकता सरकारविरोधी जाहीरपणे गरळ ओकणारा दलाल, वसुली पंटर आज इतकी फडफड कशासाठी?",1,1
@JyotiSingh696 झवायला कधी देणार सागंणा,1,4
@BhatkhalkarA भाजप वाल्यांनो सुधरा नाही तर मातीत गडल्याशिवाय राहणार नाही ही जनता,1,1
@DrManojChavan2 @rautsanjay61 @mnsadhikrut @SandeepDadarMNS @MNSAmeyaKhopkar @mipravindarekar @ShelarAshish @chileyog @VaibhavVelapur5 @pruthvirajvy @abpmajhatv @TV9Marathi @saamTVnews ह्यांच्या सरकारने केरळ वरून डॉक्टर बोलवले,1,1
@Real_Hemlata दरवर्षी प्रमाणे याही वर्षी जळाली तुमची 😂😂😂 इतिहासातील हार अजून पण लज्जास्पद वाटते म्हणून तुम्हीच अशे छपरी कामं करतात 🤣🤣🤣,1,1
भेंचोद ह्या anydesk ची सर्व्हिस पेड करा. सकाळपासून तो लॅपटॉप अंगावर घेऊन काम करणं चालू आहे😭,0,0
"@News18lokmat अरे गाढवांनो तुमचा पक्षच बंद व्हायची वेळ आलीय ते बघा अगोदर ,चालले टवाळखोर भारत बंद करायला.",1,1
"@MadhuriSane1 @Rupesh3134 @alex_morgan___ @OfficeofUT @ShivSena 😁😁 संघोट्यांना नेहमी अभिमान वाटतो सेंगर , चिन्मयानंद सारख्या बलात्कार्यांचा ,बाॅंम्ब स्फोट घडवून आणणारे संत, साध्विंचा.",1,6
"""हटाव लुंगी बजाव पुंगी वेळी मद्रासी हिंदू नव्हते का ? भय्या विरुद्ध मराठी करताना भय्ये हिंदू नसतात. शेणके गू गुजरातचा म महाराष्ट्राचा करतात तेव्हा गुजराती हिंदू नसतात . मत मागायच्या वेळी हिंदू होतात.""",1,6
@RURALINDIA @JhaSanjay असे हलकट लोकांना खूप अगोदर हाकलून द्यायला पाहिजे होते,1,1
@HJxQZ80YybmbMCc @_prashantkadam तुझ्या आईला विचार कसं कसं झवून काढले तुला.,1,4
@Jshiva76 @Burnol_Supplier @abpmajhatv @PawarSpeaks @NCPspeaks @MumbaiPolice @DGPMaharashtra तुझा आईला भोक नाहीये का आईघाल्या.,1,4
#शेतकऱ्यांना दहशतवादी म्हणणाऱ्या #भिकारड्या @KanganaTeam साठी अस्सल #परभणी च्या गावरान भाषेत दोन शब्द होऊन जाऊद्या. #जय_जवान_जय_किसान #हलकट #भिकारडी #कंगना_रनौत_चल_निकल,1,6
@waglenikhil निखिल शाहरुख खान 😂 लाज वाटू दे रे केळ्या युवा पिढी बरबाद होतेय drugs मूळे आणि तू drugs घेणाऱ्यांना पाठिंबा देतोय थु तुझ्या जिंदगीवर 😪,1,1
"""@MalhaarM @nawabmalikncp @AjitPawarSpeaks जर सोडायचा असता तर मग सगळ्यांनाच सोडला असता ना.. आणि जर असा असेल तर तुझा फडणवीस मालक गप्प का बसलाय.. मोदी ला बोलल्यावर राग येतो त्याला""",1,1
@paddy__064 @RajThackeray लाव रे तो व्हीडीओ म्हणून म्हणून अगोदर भाजपला पार उघडनांगड केल आणि आता काय नवीन कपडे घेऊन अहेर चढवायला निघाले नुसता पचका,1,1
तृछ संघी विचारधारा दाखवणारी क्लिप... आपलाच माणूस पडला तर त्या वर हसायचे आणि पुढे निघून जायचे..,1,1
"@PawarSpeaks आपण कधी देशासाठी हुतात्मा द्याल, की फक्त करोडो रुपये खायचे, अणि महाराष्ट्र अणि देशाला मूर्ख बनवायचे.",1,1
"थोडी बाकी असेल तर, महाराष्ट्र च बगा नंतर त्यांना एक जात दुसर्‍या जातीसाठी समस्या वाटेल, ते माणसा माणसात एवढे तुकडे करत जातील की त्यांना माणुसच समस्या वाटेल. यांना रोखा नाहीतर हे तुम्हा आम्हाला बरबाद करून टाकतील !",1,1
@Sundarspeak57 @imshivani_ भड़व्या मुलींना dm करतो ऐक जर ठोकली ना सायबर ला तर अख्ख g मध्ये बांबू टाकतील तुझ्या मग म्हणू नको 🤣😛🤣,1,1
@dipalipatil17 @NiteshNRane नकली प्रोफाईल बनवतो ..मालकां सारखा तू पण नकली दिसतोय..,1,1
@KamukKissa हिचा लवडा किंवा पुच्ची नाही का दाखवायला माझा लवड्याला गादी मिलेल,1,4
"हल्ली मराठी ट्विट्समध्ये 'बीसी' वापरू लागलेत, असे ट्विट्स वाचताना हे बिसी फार ऑड वाटतं. मीटरमध्ये बसत नाही. थेट 'भेंचोद' लिहिलं तर संस्कारी सोशल इभ्रतीचं मूल्यांकन कमी होण्याची शक्यता जास्त असू शकते.",1,2
पुष्टभागात जर दम शिल्लक असेल तर....लांड्या विरोधात रस्त्यावर उतरून दाखवा.....शेणकिड्यानों,1,3
@Devendra_Office @Dev_Fadnavis अरे येड झवन्या. गला दुसर्‍याला आणि सल्ला आम्हाला अस कस चालेल टरबुजा 😠,1,1
@PreetiS22580718 @SGhodgerikar बुल्ल्या नीट आय घाल इंग्रजी आय ना बाप मराठा हाय व्हय तुझा,1,1
@meNeeleshNRane सामत हातून काही होणार नाही आज पाच उद्या पाच सामंत तूझ्या तोंडावर मारतो रे भडव्या हे पाच,1,3
"@TV9Marathi यांच्या आयचा टंन्ना , कुत्र्या कोल्ह्यानंचा, 😂",1,1
@srvedant @Raju_Speaks @VodafoneIN खरंय वोडाफोन चा मलाही अतिशय खराब अनुभव आलाय .,0,0
@Avadhutwaghbjp @nawabmalikncp तू बाहेर असताना तुझ्या घरी असतो ना ? .शेमन्या लायकीचा राहा.,1,1
"साक्षी : चल secx करुया प्रतिक : नको साक्षी : का ? प्रतिक : #condom नाहीए साक्षी : तुझं रोजचं आहे, भोसडिच्या #lamination करून घे लवड्याला",1,4
@TV9Marathi भिकारचोट लोकांनी सौदा केलेला पाकिस्तान- 2 म्हणजे आतापर्यंतचा ( 2014 )भारत .,1,1
@TV9Marathi @rautsanjay61 मानलं राऊत साहेब एक हड्डी टाकता अन् सगळ्या चोमन्या चमन चुतिया अंधभक्तांना कामाला लावतात... 😀😛😀,1,1
"@subhash885699 @rajputboy9021 @Sonalimumbai1 येड्या, त्याला parody म्हणतात, एवढी तरी अक्कल पाहिजे होती 😄😄 की तू पण मोदींसारखा अडानीच आहेस",1,2
@SakalMediaNews @AmitShah @narendramodi माफी अगोदर घमंडी मोदीनीं ७०० शेतकऱ्यांच्या कुटुंबीयांची मागावी.,1,1
सातबारा कोरा करणार बाता करणारे आज नकली शेतकरी आंदोलनाला पाठींबा देत आहेत अश्या दुतोंडी औलादी ठेचा,1,1
@LoksattaLive @Dev_Fadnavis @BJP4Maharashtra यांचा कडून ऐक गोष्ट शिकण्यासारखी आहे ते म्हणजे लोकांना कस चुतीया बनवाव.🔥🔥,1,1
@rana_indrjeet नवभारत टाइम्स आणि इतर टाइम्स वाले चापलूस भरतात फक्त.,0,0
@katamulgi Kolhapur: रांडेच्या बाजूला हो की...!,0,0
@Yogesh1810 हो आम्हीपण हेच करतो.,0,0
@FierceShekhar @Jerrysk2003 @apanatom @Makao7iv7iv @tolchintamani01 च्युत्या वाक्य संपल्यावर fullstop द्यायला तुझा बाप येणार का? 😝,1,1
"@SachinP24875212 @sara_k1410 का आईघाल्या कशी गांड जळाली तुझी स्वतःच्या बहिणीवर आल्यावर, रांडच्या एका बापाचा असशील तर सुधर लवड्या",1,4
चाई और पकोडे विकायला लोक तर पाहिजे पैसे देऊ शकणारे.,0,0
@zee24taasnews झव्न्या तू पंतप्रधानाला विचारुन पैसे घेतले होते का. रंड़ीबाज भड्वा याला नग्डा करुन हण्ला पाहिजे,1,1
@devharshada जर यात हार्ड डिस्क असेल तर समजून घ्यावे की एकंदरीत वाझे च्युतीया निघाला 😂,1,1
तूझ्या बापाने G. D. P. आत्ता बघीतला होता का??,1,1
महाभकास आघाडी सत्तेत येताच मुंबई दहशतवादाच्या सावटाखाली आली.,1,1
"@Sachin333333 @_prashantkadam 😊😀😆😄😃😅😂 एक फायरचा उच्चार "" कायर ""करतो दुसरीचा फायर 🍉ने बोळा घुसवला ...",1,1
@Rajgurunagar यांना चांगले नाव आहे मराठीत #छपरी 😅🤣...,1,2
@sudhakarthite7 आरे आई झवाड्या लहान पना पासुन तु का शेतात पिकावलेल अन्न न खाता तुझ्या आई बापाचा गु खाऊन जगत होता का तुझी लायकी काय रे भाड्या,1,1
@meNeeleshNRane पाहिले मराठी लिहायला नीट शिक भोसडीच्या. लयाकी आहे का महाराष्ट्रात राहण्याची.,1,1
हरामकोर नो हिंदू सन आला तर तुमचे किडे वळवळ होतो का बाकीच्या सनाच्या वेळी का तोडा मध्ये केळी असतो का चुत्या नो,1,1
जो कोण मादरचोद मोदींची गाडी १२ कोटीची म्हणतोय त्याला ऊत्तर सर्वात टॅाप मॅाडेल ३.२४ कोटीचे आहे.,1,1
पुन्हा एकदा शहिदांच्या नांवावर मतं मागण्याचा धंदा सुरू झाला... नीच..!!,1,1
@Paragjo33829686 @ameytirodkar अबे मादरचोद तो काय पंतप्रधान आहे का काही करायला मोदीला फक्त हालवायला पंतप्रधान बनवलय का अंधभक्ताची सडकी औलाद,1,1
असाच कुठल्याही प्रकारचा #अमित_शाह ने हस्तक्षेप न करता आज स्व-कर्तूत्वाने #जय_शाह हा @BCCI चा बाप बनला आहे...,1,1
सरकार भेंचोद पाकिस्तानहून कांदा इंपोर्ट करते पिक कमीझालं की<,1,1
@goldfinch2405 @BoB_can_BUILD फक्त अंड्या ला ग हा फोटु कालचा आहे,0,0
"सद्या घोड्या, तुला लॉजीकली बोलता येत नसेल तर गप निजत जा की रं.",1,1
"@Ex_Army_Voice एखादी मोठी असामी जेव्हा कुणाला लहान म्हणून संबोधते, तेव्हा ती मोठी असामी त्या लहान माणसाला अप्रत्यक्षपणे 'झाटू' म्हणत असते!",1,3
"@LoksattaLive @rautsanjay61 @ShivSena महाराष्ट्र झुकत नाही अगदी खरे , पण शवसेना आणि लाचारसम्राट मामु रोज मैनो समोर लोटांगण घालतात हे त्रिवार सत्य",1,1
झवन्या कंपनी असण्याला आक्षेप नाही तर ह्या कंपनीत भागीदारी घेऊन ह्या सरकारी निर्णयाचा फायदा घेणार हा आक्षेप आहे,0,0
पाऊस पडुडे नाहीतर वीज पडुडे तुम्ही हारणार हे निश्चित आहे.! #SharadPawar #Pawar,0,0
@AmitShah गप बस रे एडझव्या महाराष्ट्राच राजकारण तुला काय झाटा समजत...,1,1
खटारा एसट्या नी होणारं का आत्ता महाराष्ट्राची ओळख!,0,0
राष्ट्रवादी काँग्रेसचा आमदार छत्रपती शिवाजी महाराज ह्यांच्या अश्वारूढ पुतळ्यावर चढला.,0,0
मात्र तुम्ही ह्यांबाबत कुठेही टीका करू नका नाही तर तुम्ही छुपे संघी वा महाराष्ट्रद्रोही ठराल !,1,6
ही असली विकृती हिंदुराष्ट्र बनवणार? हिंदू खतरे मे जर असेल इतर कुठल्या जाती धर्मामुळे नाही तर या असल्या विकृत लोकांमुळेच आहे.,1,6
@TV9Marathi भंगरी शेतकऱ्यांना अजून मदत मिळाली नाही काही जिल्हे वगळून टाकले त्या बद्दल बोल?750 रु मदत काही शेतकऱ्यांना देता.अरे लाजा धरा लाजा!,1,1
आता सरकारने जनतेला मूर्ख समजू नये.,0,0
@1_61803NmNXOXO @Puneri9 @PoulAyodhya काय राव शेण किड्यांची अक्कल गुढग्या खाली आहे हे रोज सिद्ध करायला येतात...,1,2
"@Neileshrd24 @modibhakta7177 @patilji_speaks @Dev_Fadnavis तुझया बापाला पाठव मी डांग मारेंन त्याची,हलकट,हिजड्या",1,1
@harbhajan_singh नरगुनडु सापड ईला पकड़ bcci का बुलला।,1,1
रिपोर्टर्स कसे एवढी गर्दी करू शकतात नियम लागू असतांना. दांडके का नाही घालत ह्या डुक्करांना.?,1,2
"धार्मिक स्वतंत्र च्या नावावर तुम्ही आज शाळेत, कॉलेज मध्ये हिजाब, बुरखा घालून येत आहात.",1,6
परत जा रे आईघाल्या.... #मोदी_परत_जा,1,1
@OnlyLachari तुझ्या का बुडाला आग लागली? त्यात युवासेना कार्य अहवाल आहे भामट्या निट बघ 🤣🤣,1,3
@bbcnewsmarathi @narcoticsbureau @nawabmalikncp @NCPspeaks बाँलिवुड आधीच बदनाम हाय रे केळ्या NCB ला त्यांची त्यांची काम करु दे,0,0
@SarcasticRahul_ @taran_adarsh निकल लवडे 🤬,1,1
प्रिय समीर वानखेड़े तुझ्या आईच भोक दगड़ावर जाऊन ठोक,1,1
"@Avadhutwaghbjp तसेही सध्याचे खांग्रेसी आणि अक्कल यांचा ""छत्तीस""चा आकडा आहेच !!!",1,1
@Neileshrd24 @Avadhutwaghbjp तू झाटू कोण रे? तुझं ऐकून कशाला कोण करेल? गुलामांना कुणी विचारत नसतं..,1,2
जाहीर निषेध हया नीच मानसिकतेचा आणि वृत्तीचा,1,3
@BhosdikaShivaji अरे रांडेच्या मुला हिजड्या सारखा नाव बदलून काय वार करतो...,1,4
@SidhuMWare10 तरी chinal झवाडी च मन भारणा,1,1
@Archanagsanap2 @faijalkhantroll एक आमदार 100 कार्यकर्ते पोसतो. त्याला पगाराची खरच गरज आहे.,0,0
"माजलेत सर्वे भाडखावु6 महीने झाली फक्त यांच्या हाती सत्ता येवुन, बंगल्यावर नेवुन मारहाणिची परंपरा सुरु केली.",1,1
@ShelarAshish @BJP4Maharashtra @Dev_Fadnavis @ChDadaPatil अरे केळया गुजरात ला कीती गेले ते पाहा ना आधी,0,0
आता महाराष्ट्र सरकार फुकट लस देत आहे तर टोचून घ्यायला बोचा उघडा करून सर्वात समोर उभे राहतील भोसडीचे,1,1
भाजप वाले कधीपासून त्या हरामी नॉटी सारखे स्टेटमेंट करायला लागेल.,1,1
ज्या भिकाऱ्यांची सायकल घेण्याची औकात नाही ते दळभद्री....मोदींजींच्या गाडीबद्दल बोलत आहेत.,1,1
स्वातंत्र्यासाठीचे आंदोलन चिरडुन टाकण्यासाठी ईंग्रजानां पत्र लिहणारे श्यामाप्रसाद मुखर्जी,1,2
"@Maddy111297 ते माझे सोड रे मेडी, तुझ्या आईचे भरपूर गेले, किती सोसल असेल रात्र रात्र भर 😝",1,4
@CMOMaharashtra तरीपण BMC निवडणुकी मध्ये फाटणारच आहे शेनेची ...,1,3
प्रमोद जठार हा बिनडोक भाजपाचा एक नेता कोंबडी चोराची तुलना छत्रपती संभाजी महाराज बरोबर करत आहे.,1,1
@mataonline @RajThackeray @mnsadhikrut @OfficeofUT त्यांना कंगना ने सांगितले असेल तुम्ही आता काहीही बोलू नका ...,1,1
"@Liberal_India1 नानाची धुतोस काय, पांचट जोक्या?",1,3
आफ्रिदीच्या आईची गांड. #INDvPAK,1,4
@161803NmNspeaks बर..ज्याने कोणी report केला असेल तो मादरचोद,1,1
शिवसेनेची उडी मोजायला आलेले राणे आता रत्नागिरी पोलिस स्टेशन मधून नाशिक पोलिस स्टेशन मध्ये उड्या मारणार 😂,1,3
"@aapalacolumbus कोलंबसच्या बेवारस अंड्या, प्रत्येक बाई काय जशोदाबेन असती काय गमगुमान अत्याचार सहन करायला?",1,4
@Jaysing_mohan @Manoj93Rane निट भाषा वापर भडव्या,1,1
@trollersatya तुझा मेंदू आणि फैजलचा गुडघा एकाच वजनाचा आहे. बुद्धी गहाण ठेवली आहेस का त्या फैजलच्या मदरशात?,1,5
@avdhootZone पांचट नाही हगवण आहे ही 🙂,1,1
@airnews_mumbai @PIBMumbai @MahaDGIPR लोकमान्य टिळक,0,0
@abpmajhatv ओलाहु अकबर बोंबलत फोडणारी जमातीचा आहे तो... बरं का थोडं लांबच राह त्या लांड्या पासून....,1,6
@SaamanaOnline @rautsanjay61 @ShivSena स्वप्नातपण वसनावत असणार ह्याला येत दिवस पण तिघाडीवर भरोसा नाही आणि म्हणतो की शिवसेनेचा (शवसेना) पंतप्रधान बनणार संजुद्दीन तुमसे न हो पायेगा आता शेवटचा प्रयत्न म्हणून हज यात्रा करून ये पहा काही समजते का मक्का मदिनाला जाऊन ह्यामुळे नावापुढे हाजी लावायला बरे होईल,1,4
@ash1_par @ImpawarP @Anand_Dasa88 धरून धरून तुडवताय आमदार भाजपचे अन येड्या मंग काय खूप कामं केली म्हणून ठोकून काढतायत का🤣😂🤣🤣🤣,1,2
@VikasDe90360343 छुपा लव्ह जिहाद आहे तो. अश्या मदरचोर लोकांमुळे समजात कोणता संदेश जातो तो जिहाद... सावध ⛳️⛳️ जयश्रीराम,1,5
@only1_raj @Avadhutwaghbjp केंद्रातील झाटू मंत्रासारखी बकचोदी करत नाहीत महाआघाडी चे मंत्री,1,1
"@BhatkhalkarA @PawarSpeaks विकास नाही भकास, उदास आघाडी आहे",1,0
@WaghamareVikas महाभकास आघाडी सरकार महाराष्ट्र राज्यातील जनते साठी नाहीच ते फक्त आणी फक्त सरकार चालवत असलेल्या भामट्या नेता मंडळीचे फायदे आणी लूटमार करण्या साठीच आहेस....,1,2
"@Mooon_Shinee काय मूर्ख बया आहे तू, सरकारने आमंत्रण दिलेय का corona ला, की तेच स्वतः मुद्दामहून केसेस चे आकडे स्वतःच वाढवून सांगत आहेत, पूर्ण देशात केसेस वाढत आहेत, देशात काय महा सरकार आहे का.. बावळट कुठली, म्हणूनच तुम्हा मुर्खाना अंधभक्त म्हणतात. आंधळी कुठली",1,2
"""@_prashantkadam चड्डीत रहा रे कुत्रकारानो.. हवं तर मालकांच्या वापरून फेकलेल्या चड्ड्या घाल्या..पण स्वतः ची लायकी बघून बोला..तुमचे मालक ४ दिवसांचे च सोबती आहेत.. त्यानंतर तुमचे हाल लूत भरलेले रस्त्यावरचे कुत्रे सुद्धा खाणार नाही. तुमची चाक च नाही सगळं थांबेल.""",1,1
@BBCHindi मादरचोद BBC question mark काहे लगाया रे भोसरी के?,1,1
@TV9Marathi @mipravindarekar @Dev_Fadnavis @BJP4Maharashtra @OfficeofUT डुक्कर कधीच आकाश पाहू शकत नाही,1,0
